normalization,n_clusters,m,clustering_method,defuzz_method,neighbor_method,train_rmse,train_mae,test_rmse,test_mae,train_precision,train_recall,train_accuracy,train_f1_score,test_precision,test_recall,test_accuracy,test_f1_score,avg_max_membership,avg_entropy,elapsed_sec,train_thresholds,train_precision_at_threshold,train_recall_at_threshold,train_f1_score_at_threshold,test_thresholds,test_precision_at_threshold,test_recall_at_threshold,test_f1_score_at_threshold
no_normalization,5,2.5,fcm,cog,pearson,2.879906935652221,2.514762566464332,,,0.5881868131868132,0.1377921868420335,0.5881868131868132,0.2105716182687028,0.6033806471306471,0.5106554057659644,0.6033806471306471,0.5226675228909216,0.2000000067707456,1.6094379119340998,53.01210570009425,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5881868131868132, 0.5764230769230769, 0.5646593406593406, 0.5528956043956044, 0.5411318681318682]","[0.1377921868420335, 0.13503634310519283, 0.13228049936835218, 0.1295246556315115, 0.12676881189467085]","[0.2105716182687028, 0.20636018590332875, 0.20214875353795467, 0.19793732117258062, 0.1937258888072066]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6033806471306471, 0.5913130341880342, 0.5792454212454212, 0.5671778083028083, 0.5551101953601953]","[0.5106554057659644, 0.5004422976506451, 0.49022918953532574, 0.48001608142000646, 0.46980297330468723]","[0.5226675228909216, 0.5122141724331031, 0.5017608219752847, 0.49130747151746623, 0.48085412105964787]"
simple_centering,2,1.2,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000101697898,0.693147180359945,39.33495420007967,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,1.2,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000101697898,0.693147180359945,39.53273819992319,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,1.5,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000062870298,0.6931471803599452,39.051459500100464,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,1.5,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000062870298,0.6931471803599452,39.61736839986406,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,1.8,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000027463933,0.6931471803599454,39.74023250001483,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,1.8,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000027463933,0.6931471803599454,40.82144410000183,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,2.0,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000010385117,0.6931471803599453,41.40807700017467,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,2.0,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000010385117,0.6931471803599453,41.079407799988985,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,2.2,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000037823358,0.6931471803599453,40.95688910013996,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,2.2,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000037823358,0.6931471803599453,41.22885329998098,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,2.5,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000018648646,0.6931471803599453,39.895568300038576,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,2,2.5,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.5000000018648646,0.6931471803599453,41.26683130022138,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,1.2,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333453757321,1.0986122883681089,42.0572598001454,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,1.2,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333453757321,1.0986122883681089,55.45216400013305,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,1.5,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333370227962,1.0986122883681095,40.54851890006103,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,1.5,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333370227962,1.0986122883681095,54.4842670999933,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,1.8,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333345209859,1.0986122883681095,40.68562210001983,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,1.8,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333345209859,1.0986122883681095,61.98747819988057,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,2.0,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333360467131,1.0986122883681095,45.00679980008863,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,2.0,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333360467131,1.0986122883681095,56.7624824999366,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,2.2,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333346290015,1.0986122883681095,41.155606700107455,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,2.2,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333346290015,1.0986122883681095,56.15268939989619,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,2.5,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333339009617,1.0986122883681095,41.9604766999837,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,3,2.5,fcm,cog,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.3333333339009617,1.0986122883681095,55.36225520004518,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
simple_centering,4,1.2,fcm,maximum,pearson,0.6851338403643173,0.5107344634414643,0.6788895291009122,0.5447804983658661,0.5722527472527473,0.1303736235943527,0.5722527472527473,0.2007940530195244,0.6047542735042735,0.5116464781856082,0.6047542735042735,0.5238122115356101,0.2500000179962089,1.3862943607198883,40.26578109990805,"[3.0, 3.5, 4.0, 4.5, 5.0]","[0.5722527472527473, 0.5608076923076923, 0.5493626373626375, 0.5379175824175825, 0.5264725274725276]","[0.1303736235943527, 0.12776615112246564, 0.1251586786505786, 0.12255120617869153, 0.11994373370680449]","[0.2007940530195244, 0.1967781719591339, 0.19276229089874342, 0.18874640983835295, 0.18473052877796248]","[3.0, 3.5, 4.0, 4.5, 5.0]","[0.6047542735042735, 0.5926591880341879, 0.5805641025641025, 0.568469017094017, 0.5563739316239316]","[0.5116464781856082, 0.501413548621896, 0.49118061905818383, 0.48094768949447164, 0.4707147599307595]","[0.5238122115356101, 0.5133359673048978, 0.5028597230741857, 0.49238347884347344, 0.4819072346127613]"
